[2022-03-23 12:15:20,533 - INFO]: Listing dataset-rearranged
[2022-03-23 12:25:53,056 - INFO]: Saved 62 valid frames to dataset-pkl/00246/00/180/180.pkl.
[2022-03-23 12:25:53,067 - INFO]: Saved 70 valid frames to dataset-pkl/00246/00/270/270.pkl.
[2022-03-23 12:25:53,235 - INFO]: Saved 56 valid frames to dataset-pkl/00246/00/000/000.pkl.
[2022-03-23 12:25:53,402 - INFO]: Saved 73 valid frames to dataset-pkl/00246/00/090/090.pkl.
[2022-03-23 12:25:53,559 - INFO]: Saved 60 valid frames to dataset-pkl/00330/01/180/180.pkl.
[2022-03-23 12:25:53,727 - INFO]: Saved 77 valid frames to dataset-pkl/00330/01/270/270.pkl.
[2022-03-23 12:25:53,880 - INFO]: Saved 76 valid frames to dataset-pkl/00330/01/090/090.pkl.
[2022-03-23 12:25:53,902 - INFO]: Saved 60 valid frames to dataset-pkl/00330/01/000/000.pkl.
[2022-03-23 12:25:54,207 - INFO]: Saved 73 valid frames to dataset-pkl/00330/00/270/270.pkl.
[2022-03-23 12:25:54,219 - INFO]: Saved 59 valid frames to dataset-pkl/00330/00/180/180.pkl.
[2022-03-23 12:25:54,386 - INFO]: Saved 57 valid frames to dataset-pkl/00330/00/000/000.pkl.
[2022-03-23 12:25:54,555 - INFO]: Saved 77 valid frames to dataset-pkl/00330/00/090/090.pkl.
[2022-03-23 12:25:54,795 - INFO]: Saved 69 valid frames to dataset-pkl/00049/01/180/180.pkl.
[2022-03-23 12:25:54,908 - INFO]: Saved 79 valid frames to dataset-pkl/00049/01/270/270.pkl.
[2022-03-23 12:25:55,054 - INFO]: Saved 60 valid frames to dataset-pkl/00049/01/000/000.pkl.
[2022-03-23 12:25:55,080 - INFO]: Saved 80 valid frames to dataset-pkl/00049/01/090/090.pkl.
[2022-03-23 12:25:55,449 - INFO]: Saved 63 valid frames to dataset-pkl/00049/00/180/180.pkl.
[2022-03-23 12:25:55,555 - INFO]: Saved 84 valid frames to dataset-pkl/00049/00/270/270.pkl.
[2022-03-23 12:25:55,626 - INFO]: Saved 64 valid frames to dataset-pkl/00049/00/000/000.pkl.
[2022-03-23 12:25:55,751 - INFO]: Saved 79 valid frames to dataset-pkl/00049/00/090/090.pkl.
[2022-03-23 12:25:55,999 - INFO]: Saved 67 valid frames to dataset-pkl/00967/01/270/270.pkl.
[2022-03-23 12:25:56,086 - INFO]: Saved 67 valid frames to dataset-pkl/00967/01/180/180.pkl.
[2022-03-23 12:25:56,246 - INFO]: Saved 76 valid frames to dataset-pkl/00967/01/090/090.pkl.
[2022-03-23 12:25:56,251 - INFO]: Saved 63 valid frames to dataset-pkl/00967/01/000/000.pkl.
[2022-03-23 12:25:56,533 - INFO]: Saved 64 valid frames to dataset-pkl/00967/00/270/270.pkl.
[2022-03-23 12:25:56,560 - INFO]: Saved 59 valid frames to dataset-pkl/00967/00/180/180.pkl.
[2022-03-23 12:25:56,730 - INFO]: Saved 59 valid frames to dataset-pkl/00967/00/000/000.pkl.
[2022-03-23 12:25:56,872 - INFO]: Saved 74 valid frames to dataset-pkl/00967/00/090/090.pkl.
[2022-03-23 12:25:57,037 - INFO]: Saved 54 valid frames to dataset-pkl/00166/01/180/180.pkl.
[2022-03-23 12:25:57,239 - INFO]: Saved 75 valid frames to dataset-pkl/00166/01/270/270.pkl.
[2022-03-23 12:25:57,310 - INFO]: Saved 65 valid frames to dataset-pkl/00166/01/000/000.pkl.
[2022-03-23 12:25:57,555 - INFO]: Saved 71 valid frames to dataset-pkl/00166/00/270/270.pkl.
[2022-03-23 12:25:57,670 - INFO]: Saved 65 valid frames to dataset-pkl/00166/00/090/090.pkl.
[2022-03-23 12:25:57,740 - INFO]: Saved 56 valid frames to dataset-pkl/00166/00/000/000.pkl.
[2022-03-23 12:25:57,982 - INFO]: Saved 79 valid frames to dataset-pkl/00565/01/270/270.pkl.
[2022-03-23 12:25:58,091 - INFO]: Saved 66 valid frames to dataset-pkl/00565/01/180/180.pkl.
[2022-03-23 12:25:58,252 - INFO]: Saved 63 valid frames to dataset-pkl/00565/01/000/000.pkl.
[2022-03-23 12:25:58,350 - INFO]: Saved 76 valid frames to dataset-pkl/00565/01/090/090.pkl.
[2022-03-23 12:25:58,603 - INFO]: Saved 62 valid frames to dataset-pkl/00565/00/180/180.pkl.
[2022-03-23 12:25:58,659 - INFO]: Saved 79 valid frames to dataset-pkl/00565/00/270/270.pkl.
[2022-03-23 12:25:58,864 - INFO]: Saved 62 valid frames to dataset-pkl/00565/00/000/000.pkl.
[2022-03-23 12:25:58,866 - INFO]: Saved 72 valid frames to dataset-pkl/00565/00/090/090.pkl.
[2022-03-23 12:25:59,076 - INFO]: Saved 55 valid frames to dataset-pkl/01129/01/180/180.pkl.
[2022-03-23 12:25:59,110 - INFO]: Saved 52 valid frames to dataset-pkl/01129/01/000/000.pkl.
[2022-03-23 12:25:59,356 - INFO]: Saved 56 valid frames to dataset-pkl/01129/00/000/000.pkl.
[2022-03-23 12:25:59,390 - INFO]: Saved 60 valid frames to dataset-pkl/01129/00/180/180.pkl.
[2022-03-23 12:25:59,602 - INFO]: Saved 60 valid frames to dataset-pkl/00403/01/270/270.pkl.
[2022-03-23 12:25:59,866 - INFO]: Saved 61 valid frames to dataset-pkl/00403/01/000/000.pkl.
[2022-03-23 12:25:59,871 - INFO]: Saved 89 valid frames to dataset-pkl/00345/00/270/270.pkl.
[2022-03-23 12:25:59,968 - INFO]: Saved 75 valid frames to dataset-pkl/00403/01/090/090.pkl.
[2022-03-23 12:26:00,158 - INFO]: Saved 37 valid frames to dataset-pkl/00403/00/000/000.pkl.
[2022-03-23 12:26:00,237 - INFO]: Saved 78 valid frames to dataset-pkl/00403/00/270/270.pkl.
[2022-03-23 12:26:00,506 - INFO]: Saved 77 valid frames to dataset-pkl/00403/00/090/090.pkl.
[2022-03-23 12:26:00,689 - INFO]: Saved 83 valid frames to dataset-pkl/00121/01/270/270.pkl.
[2022-03-23 12:26:00,769 - INFO]: Saved 65 valid frames to dataset-pkl/00121/01/000/000.pkl.
[2022-03-23 12:26:00,971 - INFO]: Saved 93 valid frames to dataset-pkl/00121/01/090/090.pkl.
[2022-03-23 12:26:01,245 - INFO]: Saved 85 valid frames to dataset-pkl/00121/00/270/270.pkl.
[2022-03-23 12:26:01,298 - INFO]: Saved 71 valid frames to dataset-pkl/00121/00/180/180.pkl.
[2022-03-23 12:26:01,532 - INFO]: Saved 67 valid frames to dataset-pkl/00121/00/000/000.pkl.
[2022-03-23 12:26:01,616 - INFO]: Saved 97 valid frames to dataset-pkl/00121/00/090/090.pkl.
[2022-03-23 12:26:01,774 - INFO]: Saved 54 valid frames to dataset-pkl/00154/01/090/090.pkl.
[2022-03-23 12:26:01,830 - INFO]: Saved 63 valid frames to dataset-pkl/00154/01/270/270.pkl.
[2022-03-23 12:26:02,105 - INFO]: Saved 62 valid frames to dataset-pkl/00154/00/270/270.pkl.
[2022-03-23 12:26:02,208 - INFO]: Saved 64 valid frames to dataset-pkl/00154/00/090/090.pkl.
[2022-03-23 12:26:02,318 - INFO]: Saved 63 valid frames to dataset-pkl/00708/01/180/180.pkl.
[2022-03-23 12:26:02,402 - INFO]: Saved 79 valid frames to dataset-pkl/00708/01/270/270.pkl.
[2022-03-23 12:26:02,658 - INFO]: Saved 70 valid frames to dataset-pkl/00708/01/090/090.pkl.
[2022-03-23 12:26:02,708 - INFO]: Saved 64 valid frames to dataset-pkl/00708/01/000/000.pkl.
[2022-03-23 12:26:02,912 - INFO]: Saved 65 valid frames to dataset-pkl/00708/00/180/180.pkl.
[2022-03-23 12:26:02,959 - INFO]: Saved 79 valid frames to dataset-pkl/00708/00/270/270.pkl.
[2022-03-23 12:26:03,207 - INFO]: Saved 63 valid frames to dataset-pkl/00708/00/000/000.pkl.
[2022-03-23 12:26:03,281 - INFO]: Saved 77 valid frames to dataset-pkl/00708/00/090/090.pkl.
[2022-03-23 12:26:03,467 - INFO]: Saved 63 valid frames to dataset-pkl/00878/01/180/180.pkl.
[2022-03-23 12:26:03,566 - INFO]: Saved 78 valid frames to dataset-pkl/00878/01/270/270.pkl.
[2022-03-23 12:26:03,802 - INFO]: Saved 65 valid frames to dataset-pkl/00878/01/000/000.pkl.
[2022-03-23 12:26:03,862 - INFO]: Saved 78 valid frames to dataset-pkl/00878/01/090/090.pkl.
[2022-03-23 12:26:04,046 - INFO]: Saved 59 valid frames to dataset-pkl/00878/00/180/180.pkl.
[2022-03-23 12:26:04,132 - INFO]: Saved 78 valid frames to dataset-pkl/00878/00/270/270.pkl.
[2022-03-23 12:26:04,385 - INFO]: Saved 64 valid frames to dataset-pkl/00878/00/000/000.pkl.
[2022-03-23 12:26:04,489 - INFO]: Saved 82 valid frames to dataset-pkl/00878/00/090/090.pkl.
[2022-03-23 12:26:04,755 - INFO]: Saved 88 valid frames to dataset-pkl/00234/01/270/270.pkl.
[2022-03-23 12:26:04,821 - INFO]: Saved 85 valid frames to dataset-pkl/00234/01/090/090.pkl.
[2022-03-23 12:26:04,993 - INFO]: Saved 77 valid frames to dataset-pkl/00234/01/000/000.pkl.
[2022-03-23 12:26:05,336 - INFO]: Saved 70 valid frames to dataset-pkl/00234/00/180/180.pkl.
[2022-03-23 12:26:05,526 - INFO]: Saved 129 valid frames to dataset-pkl/00234/00/270/270.pkl.
[2022-03-23 12:26:05,580 - INFO]: Saved 91 valid frames to dataset-pkl/00234/00/090/090.pkl.
[2022-03-23 12:26:05,803 - INFO]: Saved 61 valid frames to dataset-pkl/00016/01/180/180.pkl.
[2022-03-23 12:26:05,993 - INFO]: Saved 124 valid frames to dataset-pkl/00234/00/000/000.pkl.
[2022-03-23 12:26:06,132 - INFO]: Saved 77 valid frames to dataset-pkl/00016/01/090/090.pkl.
[2022-03-23 12:26:06,277 - INFO]: Saved 84 valid frames to dataset-pkl/00016/00/270/270.pkl.
[2022-03-23 12:26:06,371 - INFO]: Saved 69 valid frames to dataset-pkl/00016/00/000/000.pkl.
[2022-03-23 12:26:06,580 - INFO]: Saved 72 valid frames to dataset-pkl/01119/01/000/000.pkl.
[2022-03-23 12:26:06,808 - INFO]: Saved 58 valid frames to dataset-pkl/00509/01/270/270.pkl.
[2022-03-23 12:26:06,815 - INFO]: Saved 53 valid frames to dataset-pkl/00509/01/180/180.pkl.
[2022-03-23 12:26:06,819 - INFO]: Saved 72 valid frames to dataset-pkl/01119/00/000/000.pkl.
[2022-03-23 12:26:07,152 - INFO]: Saved 68 valid frames to dataset-pkl/00509/01/090/090.pkl.
[2022-03-23 12:26:07,247 - INFO]: Saved 52 valid frames to dataset-pkl/00509/00/180/180.pkl.
[2022-03-23 12:26:07,279 - INFO]: Saved 58 valid frames to dataset-pkl/00509/01/000/000.pkl.
[2022-03-23 12:26:07,337 - INFO]: Saved 61 valid frames to dataset-pkl/00509/00/270/270.pkl.
[2022-03-23 12:26:07,700 - INFO]: Saved 55 valid frames to dataset-pkl/00509/00/000/000.pkl.
[2022-03-23 12:26:07,734 - INFO]: Saved 68 valid frames to dataset-pkl/00509/00/090/090.pkl.
[2022-03-23 12:26:07,869 - INFO]: Saved 73 valid frames to dataset-pkl/00406/01/180/180.pkl.
[2022-03-23 12:26:08,036 - INFO]: Saved 83 valid frames to dataset-pkl/00406/01/090/090.pkl.
[2022-03-23 12:26:08,272 - INFO]: Saved 65 valid frames to dataset-pkl/00406/00/270/270.pkl.
[2022-03-23 12:26:08,301 - INFO]: Saved 69 valid frames to dataset-pkl/00406/00/180/180.pkl.
[2022-03-23 12:26:08,316 - INFO]: Saved 56 valid frames to dataset-pkl/00406/00/090/090.pkl.
[2022-03-23 12:26:08,581 - INFO]: Saved 66 valid frames to dataset-pkl/00406/00/000/000.pkl.
[2022-03-23 12:26:08,812 - INFO]: Saved 64 valid frames to dataset-pkl/00953/01/180/180.pkl.
[2022-03-23 12:26:08,899 - INFO]: Saved 77 valid frames to dataset-pkl/00953/01/270/270.pkl.
[2022-03-23 12:26:08,970 - INFO]: Saved 80 valid frames to dataset-pkl/00953/01/090/090.pkl.
[2022-03-23 12:26:09,070 - INFO]: Saved 62 valid frames to dataset-pkl/00953/01/000/000.pkl.
[2022-03-23 12:26:09,408 - INFO]: Saved 63 valid frames to dataset-pkl/00953/00/180/180.pkl.
[2022-03-23 12:26:09,425 - INFO]: Saved 74 valid frames to dataset-pkl/00953/00/270/270.pkl.
[2022-03-23 12:26:09,574 - INFO]: Saved 63 valid frames to dataset-pkl/00953/00/000/000.pkl.
[2022-03-23 12:26:09,638 - INFO]: Saved 80 valid frames to dataset-pkl/00953/00/090/090.pkl.
[2022-03-23 12:26:09,850 - INFO]: Saved 53 valid frames to dataset-pkl/01013/01/180/180.pkl.
[2022-03-23 12:26:09,974 - INFO]: Saved 68 valid frames to dataset-pkl/01013/01/270/270.pkl.
[2022-03-23 12:26:10,051 - INFO]: Saved 52 valid frames to dataset-pkl/01013/01/000/000.pkl.
[2022-03-23 12:26:10,111 - INFO]: Saved 65 valid frames to dataset-pkl/01013/01/090/090.pkl.
[2022-03-23 12:26:10,341 - INFO]: Saved 60 valid frames to dataset-pkl/01013/00/180/180.pkl.
[2022-03-23 12:26:10,438 - INFO]: Saved 48 valid frames to dataset-pkl/01013/00/000/000.pkl.
[2022-03-23 12:26:10,558 - INFO]: Saved 70 valid frames to dataset-pkl/01013/00/090/090.pkl.
[2022-03-23 12:26:10,942 - INFO]: Saved 69 valid frames to dataset-pkl/00961/01/180/180.pkl.
[2022-03-23 12:26:10,967 - INFO]: Saved 99 valid frames to dataset-pkl/00961/01/270/270.pkl.
[2022-03-23 12:26:11,230 - INFO]: Saved 89 valid frames to dataset-pkl/00961/01/090/090.pkl.
[2022-03-23 12:26:11,250 - INFO]: Saved 76 valid frames to dataset-pkl/00961/00/270/270.pkl.
[2022-03-23 12:26:11,492 - INFO]: Saved 62 valid frames to dataset-pkl/00961/00/180/180.pkl.
[2022-03-23 12:26:11,684 - INFO]: Saved 78 valid frames to dataset-pkl/00961/00/090/090.pkl.
[2022-03-23 12:26:11,792 - INFO]: Saved 68 valid frames to dataset-pkl/00039/01/180/180.pkl.
[2022-03-23 12:26:11,914 - INFO]: Saved 84 valid frames to dataset-pkl/00039/01/270/270.pkl.
[2022-03-23 12:26:12,183 - INFO]: Saved 85 valid frames to dataset-pkl/00039/01/090/090.pkl.
[2022-03-23 12:26:12,252 - INFO]: Saved 68 valid frames to dataset-pkl/00039/01/000/000.pkl.
[2022-03-23 12:26:12,464 - INFO]: Saved 69 valid frames to dataset-pkl/00039/00/180/180.pkl.
[2022-03-23 12:26:12,468 - INFO]: Saved 82 valid frames to dataset-pkl/00039/00/270/270.pkl.
[2022-03-23 12:26:12,783 - INFO]: Saved 65 valid frames to dataset-pkl/00039/00/000/000.pkl.
[2022-03-23 12:26:12,872 - INFO]: Saved 51 valid frames to dataset-pkl/00109/01/180/180.pkl.
[2022-03-23 12:26:12,877 - INFO]: Saved 84 valid frames to dataset-pkl/00039/00/090/090.pkl.
[2022-03-23 12:26:12,948 - INFO]: Saved 57 valid frames to dataset-pkl/00109/01/270/270.pkl.
[2022-03-23 12:26:13,299 - INFO]: Saved 54 valid frames to dataset-pkl/00109/01/000/000.pkl.
[2022-03-23 12:26:13,348 - INFO]: Saved 69 valid frames to dataset-pkl/00109/01/090/090.pkl.
[2022-03-23 12:26:13,376 - INFO]: Saved 53 valid frames to dataset-pkl/00109/00/180/180.pkl.
[2022-03-23 12:26:13,514 - INFO]: Saved 77 valid frames to dataset-pkl/00109/00/270/270.pkl.
[2022-03-23 12:26:13,803 - INFO]: Saved 57 valid frames to dataset-pkl/00109/00/000/000.pkl.
[2022-03-23 12:26:13,871 - INFO]: Saved 68 valid frames to dataset-pkl/00109/00/090/090.pkl.
[2022-03-23 12:26:13,925 - INFO]: Saved 52 valid frames to dataset-pkl/00472/01/180/180.pkl.
[2022-03-23 12:26:13,931 - INFO]: Saved 70 valid frames to dataset-pkl/00472/01/270/270.pkl.
[2022-03-23 12:26:14,126 - INFO]: Saved 33 valid frames to dataset-pkl/00472/01/000/000.pkl.
[2022-03-23 12:26:14,322 - INFO]: Saved 65 valid frames to dataset-pkl/00472/01/090/090.pkl.
[2022-03-23 12:26:14,355 - INFO]: Saved 53 valid frames to dataset-pkl/00472/00/180/180.pkl.
[2022-03-23 12:26:14,396 - INFO]: Saved 57 valid frames to dataset-pkl/00472/00/270/270.pkl.
[2022-03-23 12:26:14,672 - INFO]: Saved 67 valid frames to dataset-pkl/00472/00/090/090.pkl.
[2022-03-23 12:26:14,808 - INFO]: Saved 61 valid frames to dataset-pkl/00472/00/000/000.pkl.
[2022-03-23 12:26:14,902 - INFO]: Saved 67 valid frames to dataset-pkl/00013/01/270/270.pkl.
[2022-03-23 12:26:14,907 - INFO]: Saved 66 valid frames to dataset-pkl/00013/01/180/180.pkl.
[2022-03-23 12:26:15,324 - INFO]: Saved 81 valid frames to dataset-pkl/00013/01/090/090.pkl.
[2022-03-23 12:26:15,354 - INFO]: Saved 70 valid frames to dataset-pkl/00013/01/000/000.pkl.
[2022-03-23 12:26:15,436 - INFO]: Saved 64 valid frames to dataset-pkl/00013/00/270/270.pkl.
[2022-03-23 12:26:15,444 - INFO]: Saved 68 valid frames to dataset-pkl/00013/00/180/180.pkl.
[2022-03-23 12:26:15,865 - INFO]: Saved 64 valid frames to dataset-pkl/00013/00/000/000.pkl.
[2022-03-23 12:26:16,004 - INFO]: Saved 83 valid frames to dataset-pkl/00013/00/090/090.pkl.
[2022-03-23 12:26:16,045 - INFO]: Saved 63 valid frames to dataset-pkl/00686/01/180/180.pkl.
[2022-03-23 12:26:16,281 - INFO]: Saved 87 valid frames to dataset-pkl/00686/01/270/270.pkl.
[2022-03-23 12:26:16,623 - INFO]: Saved 73 valid frames to dataset-pkl/00686/01/090/090.pkl.
[2022-03-23 12:26:16,624 - INFO]: Saved 68 valid frames to dataset-pkl/00686/01/000/000.pkl.
[2022-03-23 12:26:16,764 - INFO]: Saved 72 valid frames to dataset-pkl/00686/00/270/270.pkl.
[2022-03-23 12:26:16,923 - INFO]: Saved 68 valid frames to dataset-pkl/00686/00/180/180.pkl.
[2022-03-23 12:26:17,089 - INFO]: Saved 50 valid frames to dataset-pkl/00686/00/000/000.pkl.
[2022-03-23 12:26:17,194 - INFO]: Saved 52 valid frames to dataset-pkl/00018/01/270/270.pkl.
[2022-03-23 12:26:17,436 - INFO]: Saved 66 valid frames to dataset-pkl/00018/01/180/180.pkl.
[2022-03-23 12:26:17,491 - INFO]: Saved 86 valid frames to dataset-pkl/00686/00/090/090.pkl.
[2022-03-23 12:26:17,667 - INFO]: Saved 61 valid frames to dataset-pkl/00018/01/000/000.pkl.
[2022-03-23 12:26:17,680 - INFO]: Saved 75 valid frames to dataset-pkl/00018/01/090/090.pkl.
[2022-03-23 12:26:18,003 - INFO]: Saved 65 valid frames to dataset-pkl/00018/00/090/090.pkl.
[2022-03-23 12:26:18,015 - INFO]: Saved 44 valid frames to dataset-pkl/00018/00/000/000.pkl.
[2022-03-23 12:26:18,065 - INFO]: Saved 77 valid frames to dataset-pkl/00018/00/270/270.pkl.
[2022-03-23 12:26:18,268 - INFO]: Saved 73 valid frames to dataset-pkl/00727/01/270/270.pkl.
[2022-03-23 12:26:18,495 - INFO]: Saved 63 valid frames to dataset-pkl/00727/01/180/180.pkl.
[2022-03-23 12:26:18,496 - INFO]: Saved 55 valid frames to dataset-pkl/00727/01/000/000.pkl.
[2022-03-23 12:26:18,611 - INFO]: Saved 75 valid frames to dataset-pkl/00727/01/090/090.pkl.
[2022-03-23 12:26:18,834 - INFO]: Saved 70 valid frames to dataset-pkl/00727/00/270/270.pkl.
[2022-03-23 12:26:18,994 - INFO]: Saved 49 valid frames to dataset-pkl/00727/00/000/000.pkl.
[2022-03-23 12:26:18,995 - INFO]: Saved 63 valid frames to dataset-pkl/00727/00/180/180.pkl.
[2022-03-23 12:26:19,116 - INFO]: Saved 76 valid frames to dataset-pkl/00727/00/090/090.pkl.
[2022-03-23 12:26:19,344 - INFO]: Saved 63 valid frames to dataset-pkl/00189/01/270/270.pkl.
[2022-03-23 12:26:19,381 - INFO]: Saved 49 valid frames to dataset-pkl/00189/01/180/180.pkl.
[2022-03-23 12:26:19,544 - INFO]: Saved 65 valid frames to dataset-pkl/00189/01/090/090.pkl.
[2022-03-23 12:26:19,684 - INFO]: Saved 57 valid frames to dataset-pkl/00189/01/000/000.pkl.
[2022-03-23 12:26:19,823 - INFO]: Saved 50 valid frames to dataset-pkl/00189/00/180/180.pkl.
[2022-03-23 12:26:19,901 - INFO]: Saved 62 valid frames to dataset-pkl/00189/00/270/270.pkl.
[2022-03-23 12:26:20,086 - INFO]: Saved 49 valid frames to dataset-pkl/00189/00/000/000.pkl.
[2022-03-23 12:26:20,132 - INFO]: Saved 65 valid frames to dataset-pkl/00189/00/090/090.pkl.
[2022-03-23 12:26:20,493 - INFO]: Saved 73 valid frames to dataset-pkl/00492/01/180/180.pkl.
[2022-03-23 12:26:20,599 - INFO]: Saved 91 valid frames to dataset-pkl/00492/01/270/270.pkl.
[2022-03-23 12:26:20,690 - INFO]: Saved 69 valid frames to dataset-pkl/00492/01/000/000.pkl.
[2022-03-23 12:26:20,896 - INFO]: Saved 97 valid frames to dataset-pkl/00492/01/090/090.pkl.
[2022-03-23 12:26:21,216 - INFO]: Saved 75 valid frames to dataset-pkl/00492/00/180/180.pkl.
[2022-03-23 12:26:21,277 - INFO]: Saved 92 valid frames to dataset-pkl/00492/00/270/270.pkl.
[2022-03-23 12:26:21,477 - INFO]: Saved 71 valid frames to dataset-pkl/00492/00/000/000.pkl.
[2022-03-23 12:26:21,491 - INFO]: Saved 95 valid frames to dataset-pkl/00492/00/090/090.pkl.
[2022-03-23 12:26:21,767 - INFO]: Saved 63 valid frames to dataset-pkl/00995/01/180/180.pkl.
[2022-03-23 12:26:21,803 - INFO]: Saved 73 valid frames to dataset-pkl/00995/01/270/270.pkl.
[2022-03-23 12:26:21,940 - INFO]: Saved 58 valid frames to dataset-pkl/00995/01/000/000.pkl.
[2022-03-23 12:26:22,045 - INFO]: Saved 71 valid frames to dataset-pkl/00995/01/090/090.pkl.
[2022-03-23 12:26:22,292 - INFO]: Saved 61 valid frames to dataset-pkl/00995/00/180/180.pkl.
[2022-03-23 12:26:22,357 - INFO]: Saved 72 valid frames to dataset-pkl/00995/00/270/270.pkl.
[2022-03-23 12:26:22,361 - INFO]: Saved 54 valid frames to dataset-pkl/00995/00/090/090.pkl.
[2022-03-23 12:26:22,495 - INFO]: Saved 57 valid frames to dataset-pkl/00995/00/000/000.pkl.
[2022-03-23 12:26:22,936 - INFO]: Saved 66 valid frames to dataset-pkl/00100/01/180/180.pkl.
[2022-03-23 12:26:23,005 - INFO]: Saved 58 valid frames to dataset-pkl/00100/01/000/000.pkl.
[2022-03-23 12:26:23,119 - INFO]: Saved 89 valid frames to dataset-pkl/00100/01/270/270.pkl.
[2022-03-23 12:26:23,166 - INFO]: Saved 86 valid frames to dataset-pkl/00100/01/090/090.pkl.
[2022-03-23 12:26:23,617 - INFO]: Saved 70 valid frames to dataset-pkl/00100/00/180/180.pkl.
[2022-03-23 12:26:23,751 - INFO]: Saved 66 valid frames to dataset-pkl/00100/00/000/000.pkl.
[2022-03-23 12:26:23,763 - INFO]: Saved 87 valid frames to dataset-pkl/00100/00/270/270.pkl.
[2022-03-23 12:26:23,921 - INFO]: Saved 85 valid frames to dataset-pkl/00100/00/090/090.pkl.
[2022-03-23 12:26:24,228 - INFO]: Saved 59 valid frames to dataset-pkl/00052/01/180/180.pkl.
[2022-03-23 12:26:24,286 - INFO]: Saved 80 valid frames to dataset-pkl/00052/01/270/270.pkl.
[2022-03-23 12:26:24,410 - INFO]: Saved 61 valid frames to dataset-pkl/00052/01/000/000.pkl.
[2022-03-23 12:26:24,433 - INFO]: Saved 80 valid frames to dataset-pkl/00052/01/090/090.pkl.
[2022-03-23 12:26:24,858 - INFO]: Saved 70 valid frames to dataset-pkl/00052/00/180/180.pkl.
[2022-03-23 12:26:24,902 - INFO]: Saved 79 valid frames to dataset-pkl/00052/00/270/270.pkl.
[2022-03-23 12:26:24,993 - INFO]: Saved 71 valid frames to dataset-pkl/00835/01/270/270.pkl.
[2022-03-23 12:26:25,129 - INFO]: Saved 85 valid frames to dataset-pkl/00052/00/090/090.pkl.
[2022-03-23 12:26:25,320 - INFO]: Saved 60 valid frames to dataset-pkl/00835/01/180/180.pkl.
[2022-03-23 12:26:25,397 - INFO]: Saved 64 valid frames to dataset-pkl/00835/01/090/090.pkl.
[2022-03-23 12:26:25,471 - INFO]: Saved 62 valid frames to dataset-pkl/00835/01/000/000.pkl.
[2022-03-23 12:26:25,734 - INFO]: Saved 75 valid frames to dataset-pkl/00835/00/270/270.pkl.
[2022-03-23 12:26:25,799 - INFO]: Saved 61 valid frames to dataset-pkl/00835/00/180/180.pkl.
[2022-03-23 12:26:25,960 - INFO]: Saved 62 valid frames to dataset-pkl/00835/00/000/000.pkl.
[2022-03-23 12:26:25,991 - INFO]: Saved 73 valid frames to dataset-pkl/00835/00/090/090.pkl.
[2022-03-23 12:26:26,806 - INFO]: Saved 95 valid frames to dataset-pkl/00737/01/180/180.pkl.
[2022-03-23 12:26:27,056 - INFO]: Saved 104 valid frames to dataset-pkl/00737/01/000/000.pkl.
[2022-03-23 12:26:27,195 - INFO]: Saved 133 valid frames to dataset-pkl/00737/01/270/270.pkl.
[2022-03-23 12:26:27,314 - INFO]: Saved 122 valid frames to dataset-pkl/00737/01/090/090.pkl.
[2022-03-23 12:26:28,080 - INFO]: Saved 97 valid frames to dataset-pkl/00737/00/180/180.pkl.
[2022-03-23 12:26:28,320 - INFO]: Saved 137 valid frames to dataset-pkl/00737/00/270/270.pkl.
[2022-03-23 12:26:28,404 - INFO]: Saved 107 valid frames to dataset-pkl/00737/00/000/000.pkl.
[2022-03-23 12:26:28,569 - INFO]: Saved 125 valid frames to dataset-pkl/00737/00/090/090.pkl.
[2022-03-23 12:26:28,861 - INFO]: Saved 83 valid frames to dataset-pkl/00141/01/270/270.pkl.
[2022-03-23 12:26:29,013 - INFO]: Saved 68 valid frames to dataset-pkl/00141/00/180/180.pkl.
[2022-03-23 12:26:29,288 - INFO]: Saved 100 valid frames to dataset-pkl/00141/00/270/270.pkl.
[2022-03-23 12:26:29,408 - INFO]: Saved 88 valid frames to dataset-pkl/00141/00/090/090.pkl.
[2022-03-23 12:26:29,457 - INFO]: Saved 56 valid frames to dataset-pkl/00605/01/270/270.pkl.
[2022-03-23 12:26:29,552 - INFO]: Saved 76 valid frames to dataset-pkl/00141/00/000/000.pkl.
[2022-03-23 12:26:29,630 - INFO]: Saved 44 valid frames to dataset-pkl/00605/01/180/180.pkl.
[2022-03-23 12:26:29,833 - INFO]: Saved 53 valid frames to dataset-pkl/00605/01/090/090.pkl.
[2022-03-23 12:26:29,841 - INFO]: Saved 50 valid frames to dataset-pkl/00605/01/000/000.pkl.
[2022-03-23 12:26:29,987 - INFO]: Saved 54 valid frames to dataset-pkl/00605/00/270/270.pkl.
[2022-03-23 12:26:30,006 - INFO]: Saved 48 valid frames to dataset-pkl/00605/00/180/180.pkl.
[2022-03-23 12:26:30,048 - INFO]: Saved 27 valid frames to dataset-pkl/00605/00/000/000.pkl.
[2022-03-23 12:26:30,266 - INFO]: Saved 54 valid frames to dataset-pkl/00605/00/090/090.pkl.
[2022-03-23 12:26:30,695 - INFO]: Saved 77 valid frames to dataset-pkl/00057/01/180/180.pkl.
[2022-03-23 12:26:30,901 - INFO]: Saved 96 valid frames to dataset-pkl/00057/01/270/270.pkl.
